time,gt_tx,gt_ty,gt_tz,gt_qx,gt_qy,gt_qz,gt_qw,est_tx,est_ty,est_tz,est_qx,est_qy,est_qz,est_qw
1.105527638190955,2.243314724623801,4.468505236237957,0.221105527638191,0.0,0.0,0.5250414531611955,0.8510766548686317,2.267758551799883,4.450172365855896,0.2763819095477387,0.0,0.0,0.5621514615851934,0.8270343005206199
1.206030150753769,1.7836543210256512,4.671035994625445,0.24120603015075381,0.0,0.0,0.5671283522249922,0.8236294264428421,1.8127444955161944,4.649218363757537,0.3015075376884423,0.0,0.0,0.6061860331819972,0.7953228861129765
1.306532663316583,1.305992821780268,4.826425462954795,0.2613065326633166,0.0,0.0,0.6077834464856485,0.7941028158733772,1.3401333737865306,4.800820048950098,0.32663316582914576,0.0,0.0,0.6484355946513684,0.7612695183633233
1.407035175879397,0.8151509089186703,4.933105410964686,0.28140703517587945,0.0,0.0,0.6469040957577351,0.76257136773673,0.8547458686419096,4.903409191172257,0.3517587939698493,0.0,0.0,0.6887757355137281,0.7249744727695747
1.5075376884422111,0.3160822845774982,4.989999197332227,0.30150753768844224,0.0,0.0,0.6843915338037505,0.7291146881374355,0.3615356822189719,4.955909149101122,0.3768844221105528,0.0,0.0,0.7270876678788251,0.6865446258026723
1.6080402010050252,-0.18617632303005238,4.996532635412583,0.3216080402010051,0.0,0.0,0.720151117685035,0.6938172437299284,-0.13446045726908673,4.957745736091859,0.40201005025125636,0.0,0.0,0.7632585762353646,0.6460931401920037
1.7085427135678393,-0.6865559915636982,4.952639788077464,0.3417085427135679,0.0,0.0,0.7540925667027688,0.6567681484691764,-0.628173627481983,4.908853015016178,0.42713567839195987,0.0,0.0,0.7971819496540269,0.6037391316999459
1.8090452261306533,-1.180006761416902,4.858763633169491,0.36180904522613067,0.0,0.0,0.7861301903258074,0.6180609386284736,-1.11455386881318,4.809673963716699,0.45226130653266333,0.0,0.0,0.8287578954256528,0.5596073183667658
1.9095477386934674,-1.661548601200947,4.715851592856499,0.3819095477386935,0.0,0.0,0.8161831045299178,0.5777933366523927,-1.5886211498739604,4.661156004361259,0.4773869346733669,0.0,0.0,0.857893433211039,0.513827653258733
2.0100502512562817,-2.1263216674955503,4.525345972004676,0.40201005025125636,0.0,0.0,0.84417543600223,0.5360670044410912,-2.0455156272440416,4.464741441816044,0.5025125628140704,0.0,0.0,0.8845027688361724,0.46653494180087357
2.1105527638190957,-2.569635351631752,4.289169402068932,0.42211055276381915,0.0,0.0,0.8700365136953594,0.49298728668884023,-2.4805466922544634,4.222352907535965,0.5276381909547739,0.0,0.0,0.908507546926671,0.4178684448211934
2.21105527638191,-2.987015618514416,4.009705437404466,0.442211055276382,0.0,0.0,0.8937010472475914,0.4486629449247602,-2.8892403098100905,3.9363739558762214,0.5527638190954774,0.0,0.0,0.9298370816375089,0.3679714684752618
2.311557788944724,-3.374250159728813,3.689774499826525,0.4623115577889448,0.0,0.0,0.9151092918186774,0.4032058829272196,-3.267384171496192,3.60962500865206,0.577889447236181,0.0,0.0,0.9484285647986063,0.316990942258696
2.412060301507538,-3.7274309052346095,3.3326054141920105,0.48241206030150763,0.0,0.0,0.9342071989250891,0.3567308642051302,-3.6110702072724368,3.245334890720381,0.6030150753768846,0.0,0.0,0.964227250863365,0.2650769863501494
2.512562814070352,-4.0429934646083545,2.9418028222731274,0.5025125628140704,0.0,0.0,0.9509465528939234,0.30935522225940293,-3.916734026715372,2.8471082438533903,0.628140703517588,0.0,0.0,0.977186618115543,0.21238246955883158
2.613065326633166,-4.317753099783365,2.521310803790588,0.5226130653266332,0.0,0.0,0.9652850925909591,0.2611985643560536,-4.181190891758315,2.4188891477718006,0.6532663316582915,0.0,0.0,0.9872685056597648,0.1590625591782525
2.71356783919598,-4.548936866240919,2.075373071752219,0.542713567839196,0.0,0.0,0.977186618115543,0.21238246955883158,-4.401667857882544,1.9649213154834382,0.678391959798995,0.0,0.0,0.9944432257922811,0.1052742640717206
2.814070351758794,-4.7342115982756265,1.6084901438157897,0.5628140703517589,0.0,0.0,0.9866210821929372,0.16303018178373405,-4.57583175938267,1.4897052646460718,0.7035175879396987,0.0,0.0,0.9986896514210821,0.05117597233504574
2.9145728643216082,-4.8717074559005225,1.1253739219136272,0.5829145728643217,0.0,0.0,0.9935646660333952,0.11326629865033884,-4.701812756271726,0.9979528971920293,0.7286432160804022,0.0,0.0,0.9999952782779438,-0.00307301510212159
3.0150753768844223,-4.960036795750508,0.6309001385330609,0.6030150753768845,0.0,0.0,0.9979998394664454,0.06321645691549964,-4.778223205184613,0.4945399456086398,0.7537688442211056,0.0,0.0,0.9983562617392113,-0.05731295356293737
3.1155778894472363,-4.998308175534128,0.13005914957700201,0.6231155778894473,0.0,0.0,0.9999154051985663,0.013007015283575361,-4.804171663829878,-0.015543234201185419,0.7788944723618091,0.0,0.0,0.9937774281468996,-0.11138412501669094
3.2160804020100504,-4.986135350697204,-0.3720944295843088,0.6432160804020102,0.0,0.0,0.9993065270825165,-0.037235264606010475,-4.7792718876533415,-0.5272420268672057,0.8040201005025127,0.0,0.0,0.9862722605967691,-0.1651273083936718
3.3165829145728645,-4.923641172501664,-0.8704927365845327,0.663316582914573,0.0,0.0,0.9961747423269507,-0.08738353820848348,-4.703646727916932,-1.0354885700230823,0.8291457286432162,0.0,0.0,0.97586285923523,-0.21838424843665288
3.4170854271356785,-4.811456348179195,-1.360105808224539,0.6834170854271358,0.0,0.0,0.9905279576154928,-0.13731119831273964,-4.577926891852335,-1.5352529004696842,0.8542713567839197,0.0,0.0,0.9625798761819843,-0.27099812170839094
3.5175879396984926,-4.650713075672518,-1.8359923441476194,0.7035175879396985,0.0,0.0,0.98238042914507,-0.18689219468118037,-4.403244577402272,-2.021593717850304,0.8793969849246231,0.0,0.0,0.9464624252700382,-0.3228139983829036
3.6180904522613067,-4.443033617204158,-2.2933495757066207,0.7236180904522613,0.0,0.0,0.9717527266338982,-0.23600135228338043,-4.181222046789269,-2.489708253517787,0.9045226130653267,0.0,0.0,0.9275579668688682,-0.3736792984607145
3.7185929648241207,-4.190513926991132,-2.7275617367336276,0.7437185929648242,0.0,0.0,0.9586716813899914,-0.28451468732015717,-3.913955254230343,-2.9349807413042193,0.9296482412060303,0.0,0.0,0.9059221681298971,-0.4234442410646607
3.819095477386935,-3.8957024983388706,-3.1342466470327897,0.763819095477387,0.0,0.0,0.9431703185712997,-0.3323097202401894,-3.6039926930309236,-3.35302900101375,0.9547738693467338,0.0,0.0,0.8816187390658113,-0.47196228549324654
3.919597989949749,-3.5615746435948994,-3.509299938463777,0.7839195979899498,0.0,0.0,0.9252877738085,-0.3792657849589257,-3.2543096755385372,-3.7397486645060485,0.9798994974874373,0.0,0.0,0.8547192449464058,-0.5190905627327913
4.020100502512563,-3.1915024665355767,-3.848936477274902,0.8040201005025127,0.0,0.0,0.9050691944009351,-0.4252643334991101,-2.8682783055295413,-4.091354598029429,1.0050251256281408,0.0,0.0,0.8253028955633905,-0.564690296157711
4.120603015075377,-2.78922083023224,-4.149728564641134,0.8241206030150755,0.0,0.0,0.8825656253351498,-0.47018923528381207,-2.4496334460752744,-4.404419102758859,1.0301507537688444,0.0,0.0,0.7934563119846999,-0.6086272101801221
4.2211055276381915,-2.358789663857744,-4.408640529877421,0.8442211055276383,0.0,0.0,0.8578338804137864,-0.5139270703263504,-2.00243502634859,-4.6759065080092865,1.0552763819095479,0.0,0.0,0.7592732714851308,-0.6507719256454345
4.3216080402010055,-1.9045529888427666,-4.623059367203723,0.8643216080402012,0.0,0.0,0.8309363988201965,-0.556367415576904,-1.531027067780167,-4.903203808000673,1.0804020100502516,0.0,0.0,0.7228544314044077,-0.6910003408096196
4.42211055276382,-1.4310950779003768,-4.790821106867727,0.884422110552764,0.0,0.0,0.8019410874808932,-0.5974031237028832,-1.0399938430830742,-5.084147032980704,1.105527638190955,0.0,0.0,0.6843070327458121,-0.7291939967763188
4.522613065326634,-0.9431941893732066,-4.910232654481112,0.9045226130653268,0.0,0.0,0.7709211496238254,-0.6369305935992393,-0.5341136105999433,-5.217043088561059,1.1306532663316584,0.0,0.0,0.6437445843881782,-0.7652404263176977
4.623115577889448,-0.4457743438280321,-4.9800888781611805,0.9246231155778896,0.0,0.0,0.737954899965305,-0.6748500319457625,-0.018310390897550433,-5.300686842859042,1.155778894472362,0.0,0.0,0.6012865288411459,-0.7990334850518881
4.723618090452262,0.05614437041930041,-4.999684771030092,0.9447236180904524,0.0,0.0,0.7031255669921767,-0.711065705151029,0.5023957277082578,-5.33437328899681,1.1809045226130654,0.0,0.0,0.5570578905279021,-0.8304736640018177
4.824120603015076,0.5574964613192399,-4.968822566324594,0.9648241206030153,0.0,0.0,0.6665210828384021,-0.7454861810469219,1.0229392531679307,-5.317904660211112,1.2060301507537692,0.0,0.0,0.5111889076311006,-0.8594683826150454
4.92462311557789,1.0532221553299936,-4.887813733308794,0.984924623115578,0.0,0.0,0.628233861286544,-0.7780245597235342,1.5382604119396754,-5.251592425766055,1.2311557788944725,0.0,0.0,0.46381464858604715,-0.8859322613817614
5.025125628140704,1.5383184619463455,-4.757475833846666,1.0050251256281408,0.0,0.0,0.5883605644546255,-0.8085986929216709,2.0433562135182757,-5.136254147525613,1.256281407035176,0.0,0.0,0.4150746143504438,-0.9097873732481839
5.125628140703518,2.007889665159546,-4.579124271358606,1.0251256281407037,0.0,0.0,0.5470018587573953,-0.8371313914290603,2.5333309418949823,-4.973205228910183,1.2814070351758797,0.0,0.0,0.3651123276218781,-0.9309634730850262
5.226130653266332,2.457196732275544,-4.354559015433639,1.0452261306532664,0.0,0.0,0.5042621607581176,-0.863550619956673,3.0034455643757436,-4.764245639508789,1.306532663316583,0.0,0.0,0.3140749102126625,-0.9493982045353299
5.326633165829146,2.881705141445126,-4.08604643607592,1.0653266331658293,0.0,0.0,0.4602493735525203,-0.887789679003148,3.449165559111347,-4.511641749325586,1.3316582914572868,0.0,0.0,0.2621126498265163,-0.9650372836325662
5.42713567839196,3.2771306452183033,-3.7762964309189324,1.085427135678392,0.0,0.0,0.4150746143504438,-0.9097873732481839,3.8662066786518023,-4.218103455994057,1.35678391959799,0.0,0.0,0.20937855751278053,-0.9778346586483153
5.527638190954774,3.6394825082654396,-3.4284350762454148,1.105527638190955,0.0,0.0,0.36885193394295224,-0.9294881660497588,4.250578187667475,-3.886756835796941,1.3819095477386936,0.0,0.0,0.15602791710131703,-0.987752645698823
5.628140703517588,3.9651037828989844,-3.0459730778258964,1.1256281407035178,0.0,0.0,0.32169802876315795,-0.9468423196551252,4.598623138470813,-3.521112594504768,1.4070351758793973,0.0,0.0,0.10221782794484356,-0.9947620397111253
5.728643216080402,4.250708215924941,-2.6327703399780615,1.1457286432160805,0.0,0.0,0.27373194626770514,-0.9618060207715973,4.907055277867822,-3.1250306364352216,1.4321608040201006,0.0,0.0,0.04810674231517911,-0.998842200421979
5.8291457286432165,4.493413414350696,-2.192997010425052,1.1658291457286434,0.0,0.0,0.22507478438272543,-0.9743414911801045,5.172992212865886,-2.7026811093114436,1.4572864321608043,0.0,0.0,-0.006146001184396806,-0.9999811131563643
5.9296482412060305,4.690769935232376,-1.7310913940979669,1.185929648241206,0.0,0.0,0.17584938577305953,-0.9844170831122536,5.393984500521132,-2.2585023180645334,1.4824120603015076,0.0,0.0,-0.06038064681672267,-0.9981754242065841
6.030150753768845,4.840786006079586,-1.25171516062723,1.206030150753769,0.0,0.0,0.12618002770661219,-0.9920073591501015,5.568040368343166,-1.7971559323249147,1.5075376884422111,0.0,0.0,-0.11443749213665433,-0.9934304507077851
6.130653266331659,4.941947626332849,-0.7597062975802724,1.2261306532663319,0.0,0.0,0.07619210829682534,-0.9970931564469214,5.693645815772509,-1.3234799396600179,1.5326633165829149,0.0,0.0,-0.16815735826003492,-0.9857601649808163
6.231155778894473,4.9932338470445226,-0.26003028425349806,1.2462311557788945,0.0,0.0,0.0260118299154004,-0.9996616351068257,5.769779893861522,-0.8424398193662478,1.5577889447236182,0.0,0.0,-0.22138205859095972,-0.9751871533885323
6.331658291457287,4.994127074556728,0.24227002121489072,1.2663316582914574,0.0,0.0,-0.024234119425455888,-0.9997063106011048,5.795925008952324,-0.35907842958180636,1.582914572864322,0.0,0.0,-0.273954864627088,-0.9617425498266955
6.432160804020101,4.944618294188931,0.7421252756591334,1.2864321608040203,0.0,0.0,-0.07441888591686176,-0.9972270701394408,5.772072146364382,0.12153488652754585,1.6080402010050254,0.0,0.0,-0.325720967471373,-0.9454659440453225
6.532663316582915,4.845207161216415,1.2344908119938225,1.306532663316583,0.0,0.0,-0.12441577021567034,-0.9922301729546635,5.698720961372977,0.5943554618764012,1.6331658291457287,0.0,0.0,-0.37652793369121046,-0.9264052650704374
6.633165829145729,4.696896958221429,1.7143975512845009,1.326633165829146,0.0,0.0,-0.17409854731690655,-0.984728234500333,5.57687473656036,1.0544142175303026,1.6582914572864325,0.0,0.0,-0.4262261541826578,-0.9046166400695166
6.733668341708543,4.501184469708739,2.177002151963305,1.3467336683417086,0.0,0.0,-0.22334178522866274,-0.9747401946010403,5.408030256431297,1.496867811921387,1.6834170854271358,0.0,0.0,-0.47466928471797626,-0.8801642290762133
6.834170854271357,4.260044876173549,2.6176358900709413,1.3668341708542715,0.0,0.0,-0.2720211616449078,-0.962291269635839,5.194162701480991,1.91704752109036,1.7085427135678395,0.0,0.0,-0.5217146768792265,-0.8531200360610482
6.934673366834171,3.9759118200747117,3.031851777213093,1.3869346733668344,0.0,0.0,-0.32001377781671964,-0.9474128888755268,4.937705714168295,2.3105063566429056,1.733668341708543,0.0,0.0,-0.567223798108975,-0.8235636969043917
7.035175879396985,3.651652844892532,3.415469440704788,1.407035175879397,0.0,0.0,-0.3671984688295239,-0.9301426151345036,4.641526837973514,2.673063945894051,1.7587939698492463,0.0,0.0,-0.6110626396412023,-0.7915822448960854
7.135678391959799,3.2905404551464783,3.764617312960828,1.42713567839196,0.0,0.0,-0.41345610950299444,-0.9105240499375334,4.308898577416118,3.000848721258598,1.78391959798995,0.0,0.0,-0.6531021111111904,-0.757269854452233
7.236180904522613,2.896219089442505,4.075771704346163,1.4472361809045227,0.0,0.0,-0.45866991514132416,-0.8886067234408316,3.943465371102059,3.290336993101498,1.8090452261306533,0.0,0.0,-0.6932184206824106,-0.7207275638038165
7.336683417085427,2.4726683398664266,4.345792365153012,1.4673366834170856,0.0,0.0,-0.5027257363745737,-0.8644459693853876,3.549206811117153,3.5383885117149676,1.834170854271357,0.0,0.0,-0.731293439571057,-0.6820629774737321
7.437185929648241,2.0241627889226557,4.5719541778041535,1.4874371859296485,0.0,0.0,-0.5455123473467255,-0.8381027853982265,3.1303974799658114,3.7422781595217867,1.8592964824120606,0.0,0.0,-0.7672150498948325,-0.641389949418347
7.5376884422110555,1.5552288693541763,4.751974659436573,1.5075376884422111,0.0,0.0,-0.5869217265228664,-0.8096436789942953,2.6915638103910187,3.8997234536589405,1.8844221105527639,0.0,0.0,-0.8008774748216894,-0.5988282477666149
7.63819095477387,1.0705991822254866,4.8840369973023465,1.527638190954774,0.0,0.0,-0.6268493294065579,-0.7791404996677741,2.237438403457274,4.008907581378506,1.9095477386934676,0.0,0.0,-0.8321815900463491,-0.5545032021439825
7.738693467336684,0.5751647343021109,4.966808384507619,1.5477386934673367,0.0,0.0,-0.6651943524788744,-0.7466702574967152,1.7729122659301002,4.068497735786627,1.934673366834171,0.0,0.0,-0.8610352156774136,-0.5085453346195891
7.839195979899498,0.07392557675925343,4.999453471040691,1.5678391959798996,0.0,0.0,-0.7018599876927554,-0.7123149287189798,1.3029854489847024,4.077658566871604,1.9597989949748746,0.0,0.0,-0.8873533876755525,-0.4610899753635082
7.939698492462312,-0.4280596566136197,4.981642794338011,1.5879396984924625,0.0,0.0,-0.7367536668801601,-0.6761612487703196,0.8327165864105464,4.036060612069887,1.9849246231155782,0.0,0.0,-0.9110586080434833,-0.4122768641457712
8.040201005025127,-0.9257248024389321,4.913556104304641,1.6080402010050254,0.0,0.0,-0.7697872954549804,-0.6383004933071154,0.3671718415852091,3.9438836212865356,2.0100502512562817,0.0,0.0,-0.9320810730310148,-0.3622497388506333
8.14070351758794,-1.4140472967676558,4.795880549232235,1.6281407035175883,0.0,0.0,-0.8008774748216894,-0.5988282477666149,-0.08862622154228239,3.801814742813205,2.035175879396985,0.0,0.0,-0.9503588786831683,-0.3111559122177676
8.241206030150755,-1.8880988640794287,4.629803740922716,1.648241206030151,0.0,0.0,-0.8299457129282269,-0.557844166046448,-0.5297493274515654,3.6110415884518186,2.0603015075376887,0.0,0.0,-0.965838203126113,-0.25914583805672287
8.341708542713569,-2.343095254699688,4.417001769006189,1.668341708542714,0.0,0.0,-0.8569186224315404,-0.5154517189126749,-0.9514132264680772,3.3732402478324817,2.085427135678392,0.0,0.0,-0.9784734650541375,-0.20637266821202302
8.442211055276383,-2.7744445286711485,4.159622285415676,1.6884422110552766,0.0,0.0,-0.8817281059754842,-0.4717579327715488,-1.3490259786345329,3.0905583728882142,2.1105527638190957,0.0,0.0,-0.9882274579509747,-0.1529918015834662
8.542713567839197,-3.177793398786421,3.8602628297344532,1.7085427135678395,0.0,0.0,-0.9043115281133167,-0.4268731194645054,-1.7182342967435429,2.765593503202295,2.1356783919597992,0.0,0.0,-0.9950714596502422,-0.09916042652962102
8.643216080402011,-3.549071165076034,3.5219446141621598,1.7286432160804024,0.0,0.0,-0.9246118734407446,-0.3809105977685533,-2.0549674808256357,2.401366850974361,2.160804020100503,0.0,0.0,-0.998985316912379,-0.045037058001979095
8.743718592964825,-3.884530797353764,3.148082032668484,1.748743718592965,0.0,0.0,-0.9425778905402865,-0.33398640730518303,-2.3554785006945886,2.0012928101741023,2.1859296482412063,0.0,0.0,-0.9999575047690291,0.009218929227253987
8.84422110552764,-4.180786751203726,2.7424482020558556,1.768844221105528,0.0,0.0,-0.9581642213735454,-0.28621901558007534,-2.6163818119345157,1.5691444976039475,2.21105527638191,0.0,0.0,-0.997985160460124,0.06344776986924407
8.944723618090453,-4.434849135760604,2.309136882699555,1.7889447236180906,0.0,0.0,-0.9713315157947159,-0.23772901889323383,-2.834687523680101,1.1090156736391774,2.2361809045226133,0.0,0.0,-0.9930740918637299,0.11748977857255591
9.045226130653267,-4.644153888453047,1.8525211632708642,1.8090452261306535,0.0,0.0,-0.9820465308962223,-0.18863883787464134,-3.0078315733599936,0.6252794269510742,2.261306532663317,0.0,0.0,-0.9852387603938372,0.17118582014178363
9.145728643216081,-4.806588652178996,1.3772093264076102,1.8291457286432165,0.0,0.0,-0.9902822149356716,-0.1390724084141078,-3.1337016038721344,0.12254404017746423,2.2864321608040203,0.0,0.0,-0.9745022384164523,0.22437777813616896
9.246231155778895,-4.920514093753875,0.8879983407470324,1.8492462311557791,0.0,0.0,-0.9960177756322361,-0.08915486876560642,-3.210658282031948,-0.39439351804441247,2.311557788944724,0.0,0.0,-0.9608961413093867,0.2769090204683319
9.34673366834171,-4.984780448480418,0.38982544869128494,1.869346733668342,0.0,0.0,-0.9992387326600395,-0.039012243616051975,-3.2375518431421684,-0.920596005312402,2.3366834170854274,0.0,0.0,-0.9444605343658037,0.32862486063208984
9.447236180904524,-4.998739123868089,-0.11228166150577945,1.8894472361809047,0.0,0.0,-0.9999369542060184,0.011228874083860082,-3.213733694712259,-1.4510357333726516,2.361809045226131,0.0,0.0,-0.9252438148156605,0.37937301320120775
9.547738693467338,-4.962249245394395,-0.6132555964544955,1.9095477386934676,0.0,0.0,-0.9981106774999652,0.06144164272348613,-3.139062962219728,-1.980645308835496,2.3869346733668344,0.0,0.0,-0.9033025693124519,0.4290040422577894
9.648241206030152,-4.87567907824661,-1.1080403990596581,1.9296482412060305,0.0,0.0,-0.9937645132649188,0.11149929226384798,-3.013907910851847,-2.50436877460573,2.4120603015075384,0.0,0.0,-0.8787014073049078,0.47737180142984414
9.748743718592966,-4.7399023106952995,-1.591642574532787,1.9497487437185932,0.0,0.0,-0.9869094340766684,0.1612754442885526,-2.8391422288791834,-3.017212635894874,2.4371859296482414,0.0,0.0,-0.8515127707843091,0.5243338642422675
9.84924623115578,-4.5562892366088175,-2.059181486018812,1.969849246231156,0.0,0.0,-0.9775627466617587,0.21064443106599873,-2.6161362101700907,-3.514296255847857,2.462311557788945,0.0,0.0,-0.8218167209676475,0.5697519435140032
9.949748743718594,-4.326692926097077,-2.5059386112316306,1.9899497487437188,0.0,0.0,-0.9657480482039338,0.2594816128173484,-2.3467429248344818,-3.9909011121785767,2.4874371859296485,0.0,0.0,-0.7897007025447805,0.6134922985663961
10.050251256281408,-4.053430523854012,-2.9274051629879643,2.0100502512562817,0.0,0.0,-0.9514951667693332,0.3076636923892691,-2.033279517566292,-4.442518417703755,2.512562814070352,0.0,0.0,-0.7552592861837865,0.6554261290436607
10.150753768844222,-3.739259863940619,-3.319327593040913,2.0301507537688446,0.0,0.0,-0.9348400860008421,0.35506902653700745,-1.6785038224265159,-4.8648946241764905,2.5376884422110555,0.0,0.0,-0.7185938900527559,0.6954299541857885
10.251256281407036,-3.3873516370181944,-3.6777505199768727,2.0502512562814075,0.0,0.0,-0.9158248542717212,0.40157793303190925,-1.2855865300764502,-5.254074350183181,2.5628140703517595,0.0,0.0,-0.6798124811780432,0.7333859764370687
10.35175879396985,-3.0012573909271483,-3.9990566479365066,2.07035175879397,0.0,0.0,-0.8944974785278687,0.44707299281804663,-0.8580791883565055,-5.606440299864488,2.5879396984924625,0.0,0.0,-0.6390292575183742,0.7691824283195212
10.452261306532664,-2.584873687557756,-4.28000327328982,2.090452261306533,0.0,0.0,-0.8709118030867279,0.4914393464551088,-0.3998783591569577,-5.918749769590418,2.613065326633166,0.0,0.0,-0.5963643116909934,0.802713901549816
10.552763819095478,-2.1424027777508585,-4.517755010830645,2.1105527638190957,0.0,0.0,-0.8451273736988324,0.5345649840991403,0.08481370668135302,-6.188167374154804,2.6381909547738696,0.0,0.0,-0.5519432773400624,0.8338816574305439
10.653266331658292,-1.6783101911074905,-4.709912409209405,2.1306532663316586,0.0,0.0,-0.8172092872151839,0.5763410282890252,0.5915314795573923,-6.412293662208067,2.6633165829145735,0.0,0.0,-0.5058969591886305,0.8625939176018441
10.753768844221106,-1.1972796687219098,-4.854536166809879,2.1507537688442215,0.0,0.0,-0.7872280272400056,0.6166620088247767,1.1155912183769012,-6.589189332133987,2.688442211055277,0.0,0.0,-0.4583609478635557,0.8887661342972193
10.85427135678392,-0.7041658936684257,-4.9501667036771755,2.170854271356784,0.0,0.0,-0.7552592861837865,0.6554261290436607,1.6521382400655713,-6.717394803977673,2.71356783919598,0.0,0.0,-0.4094752206275728,0.9123212393077346
10.954773869346734,-0.20394549629803682,-4.995838891971973,2.190954773869347,0.0,0.0,-0.7213837741658761,0.6925355228218957,2.1961959142724035,-6.795944949899803,2.7386934673366836,0.0,0.0,-0.3593837291942261,0.9331898709214814
11.055276381909549,0.2983331711880393,-4.9910917962875505,2.21105527638191,0.0,0.0,-0.6856870152490829,0.727896501653088,2.742715888796181,-6.824378834493657,2.763819095477387,0.0,0.0,-0.30823397583940504,0.951310578170049
11.155778894472363,0.7976009840000942,-4.9359733255278115,2.2311557788944727,0.0,0.0,-0.6482591315207141,0.7614197911796156,3.2866290388471944,-6.802744366663137,2.7889447236180906,0.0,0.0,-0.2561765790576908,0.9666300017805669
11.256281407035177,1.2888192036639334,-4.83103974939837,2.2512562814070356,0.0,0.0,-0.6091946155651793,0.7930207565797969,3.8228966259512496,-6.731597816113856,2.8140703517587946,0.0,0.0,-0.20336483004250688,0.9791030313004767
11.35678391959799,1.7670303302584136,-4.677350084390396,2.271356783919598,0.0,0.0,-0.5685920919025859,0.8226196162418213,4.3465611501872035,-6.611998199336988,2.8391959798994977,0.0,0.0,-0.14995424129608742,0.9886929379323566
11.457286432160805,2.2274081347727206,-4.476455405915299,2.291457286432161,0.0,0.0,-0.5265540679956123,0.8501416431849883,4.852796382544241,-6.4454965917439395,2.864321608040201,0.0,0.0,-0.09610208869845327,0.9953714826876419
11.557788944723619,2.6653063666440424,-4.230383194454934,2.311557788944724,0.0,0.0,-0.4831866754532825,0.8755173537197332,5.336956072459553,-6.234120473816566,2.8894472361809047,0.0,0.0,-0.041966948383840186,0.9991189995407694
11.658291457286433,3.076305644906714,-3.941616873709961,2.3316582914572868,0.0,0.0,-0.43859940208501036,0.8986826828701393,5.79462083896747,-5.980353269255528,2.9145728643216087,0.0,0.0,0.012291770211666901,0.9999244533388828
11.758793969849247,3.456258059715347,-3.613070747252634,2.3517587939698497,0.0,0.0,-0.3929048154813903,0.919579146116056,6.221642772222607,-5.687109281633079,2.939698492462312,0.0,0.0,0.06651429375629707,0.9977854722965759
11.859296482412061,3.8013290341119825,-3.248060586629698,2.371859296482412,0.0,0.0,-0.3462182788195934,0.9381539870464753,6.614187295267005,-5.357704282495964,2.9648241206030153,0.0,0.0,0.12054095550030018,0.9927083549799884
11.959798994974875,4.108036023557596,-2.8502701677478033,2.391959798994975,0.0,0.0,-0.29865765961086677,0.9543603105513974,6.968771863561637,-4.995822047750834,2.9899497487437188,0.0,0.0,0.17421266543980699,0.9847080517596868
